cz,czname,pop2000,fips,statename,stateabbrv,le_agg_v1_F,le_raceadj_v1_F,le_agg_v2_F,le_raceadj_v2_F,le_agg_v3_F,le_raceadj_v3_F,le_agg_v4_F,le_raceadj_v4_F,le_agg_v5_F,le_raceadj_v5_F,le_agg_v6_F,le_raceadj_v6_F,le_agg_v7_F,le_raceadj_v7_F,le_agg_v8_F,le_raceadj_v8_F,le_agg_v9_F,le_raceadj_v9_F,le_agg_v10_F,le_raceadj_v10_F,le_agg_v11_F,le_raceadj_v11_F,le_agg_v12_F,le_raceadj_v12_F,le_agg_v13_F,le_raceadj_v13_F,le_agg_v14_F,le_raceadj_v14_F,le_agg_v15_F,le_raceadj_v15_F,le_agg_v16_F,le_raceadj_v16_F,le_agg_v17_F,le_raceadj_v17_F,le_agg_v18_F,le_raceadj_v18_F,le_agg_v19_F,le_raceadj_v19_F,le_agg_v20_F,le_raceadj_v20_F,le_raceadj_v1_M,le_agg_v2_M,le_raceadj_v2_M,le_agg_v3_M,le_raceadj_v3_M,le_agg_v4_M,le_raceadj_v4_M,le_agg_v5_M,le_raceadj_v5_M,le_agg_v6_M,le_raceadj_v6_M,le_agg_v7_M,le_raceadj_v7_M,le_agg_v8_M,le_raceadj_v8_M,le_agg_v9_M,le_raceadj_v9_M,le_agg_v10_M,le_raceadj_v10_M,le_agg_v11_M,le_raceadj_v11_M,le_agg_v12_M,le_raceadj_v12_M,le_agg_v13_M,le_raceadj_v13_M,le_agg_v14_M,le_raceadj_v14_M,le_agg_v15_M,le_raceadj_v15_M,le_agg_v16_M,le_raceadj_v16_M,le_agg_v17_M,le_raceadj_v17_M,le_agg_v18_M,le_raceadj_v18_M,le_agg_v19_M,le_raceadj_v19_M,le_agg_v20_M,le_raceadj_v20_M,count_v1_F,count_v2_F,count_v3_F,count_v4_F,count_v5_F,count_v6_F,count_v7_F,count_v8_F,count_v9_F,count_v10_F,count_v11_F,count_v12_F,count_v13_F,count_v14_F,count_v15_F,count_v16_F,count_v17_F,count_v18_F,count_v19_F,count_v20_F,count_v1_M,count_v2_M,count_v3_M,count_v4_M,count_v5_M,count_v6_M,count_v7_M,count_v8_M,count_v9_M,count_v10_M,count_v11_M,count_v12_M,count_v13_M,count_v14_M,count_v15_M,count_v16_M,count_v17_M,count_v18_M,count_v19_M,count_v20_M
37100,Bakersfield,661645.0,6,California,CA,82.54302,81.46222,82.14706,81.12857,82.28205,81.01120999999999,82.21055,81.17229,82.17265,81.07021,82.16811,80.84881999999999,83.04186,81.87129,82.53779,81.36668,83.78364,82.68368000000001,82.48105,81.45801999999999,84.40646,83.53432,83.11697,82.32639,83.47216999999999,82.73618,85.70076,84.99129,85.05313000000001,84.57921999999999,84.63783000000001,84.31211,86.12429,85.88091,87.61903000000001,87.43873,87.9015,87.68948,86.90867,86.43089,74.78464,78.30660999999999,77.25166,78.4454,77.14675,78.44082,77.38371,78.18307,77.04724,79.18645,77.83821999999999,79.89141,78.76402,78.54876,77.56554,79.53079,78.58553,80.48148,79.57374,79.71195999999999,78.98626999999999,81.84765,81.20328,80.78883,80.21755,80.76563,80.2304,83.8429,83.47752,82.77458,82.5476,83.77168,83.56725,84.14804000000001,84.02677,86.38020999999999,86.2845,85.72357,85.47663,92872,98042,96041,84283,76549,72815,71665,68642,65678,63967,64215,64532,64506,65049,66120,66501,68704,68236,59443,37964,83496,97367,96198,86395,80542,75626,71644,68836,67109,66688,67091,67016,66772,67037,68003,67162,68041,67060,55308,34289
37200,Fresno,1419998.0,6,California,CA,83.22698000000001,81.42045,83.08889,81.35643,83.58211999999999,81.7059,83.18153000000001,81.17161999999999,83.65829000000001,81.87734,84.2338,82.7093,83.28513000000001,81.90983,84.63068,83.24271,85.42841,84.14464,85.42506,84.24181,85.62469,84.54271,85.58176,84.64879,87.12733,86.38678,86.5715,85.84579000000001,86.30176,85.68601,87.73589,87.23404000000001,86.51093,86.06251999999999,89.0497,88.79456,87.51332,87.33412,89.10746999999999,88.88781,76.30453,80.1932,78.43618000000001,79.97079000000001,78.06306,80.65085,78.74009000000001,79.94235,78.20224,80.38995,78.8664,80.08495,78.67999,81.5742,80.18096,81.40338,80.14739,82.95016,81.83171999999999,82.59474,81.55776,82.27495,81.37843000000001,83.55626,82.80003,83.64182,82.93309,84.04503000000001,83.44156,84.22173000000001,83.72431999999999,84.16872,83.77731,84.44645,84.23838,85.48686,85.35110999999999,86.96601,86.84148,194056,199037,189733,180208,172484,165944,158263,148403,141034,135830,132029,131766,129113,124601,120530,118736,119264,117051,100315,79927,187164,223131,216445,201408,188035,171915,158375,148732,140737,131958,127569,124123,120398,117354,113607,112376,112175,107434,90676,72731
37300,Chico,387577.0,6,California,CA,81.6765,81.25726999999999,82.74700000000001,82.34170999999999,82.91724,82.47206,82.18070999999999,81.64647,82.13176999999999,81.70766,83.55301,83.4893,83.13802,82.94345,84.37499,83.97945,82.86148,82.62955,84.89724,84.74280999999999,85.27292,85.08032,85.34952,85.28035,86.78062,86.66121,86.01724,85.87313,86.54821,86.40895,86.91689000000001,86.83979000000001,84.21942,84.12312,89.21216,88.88725,88.99649000000001,89.08842,88.87459,88.95531,76.58318,77.78341,77.40398,78.82179000000001,78.27231,77.75018,77.27996999999999,79.87396,79.52277,80.39972,80.29504,80.97778000000001,80.82343,79.70931999999999,79.42535,82.80051999999999,82.52911,81.21564000000001,81.08659,83.4089,83.33551,82.50414,82.53726999999999,84.40862,84.36279,83.26903,83.28423000000001,85.96973,85.93003,84.89548,84.90753000000001,84.72666,84.72488,85.81514,85.63229,85.85072,86.06944,84.20318,84.43075999999999,57212,50883,48226,49513,49548,48662,47948,47199,46406,45392,44898,43800,42405,41614,39870,38883,37664,34215,28172,21790,50615,53123,51933,51392,50265,49032,47712,46490,45710,44424,43083,41719,40467,38764,37883,36384,34502,31155,25219,19059
37400,Sacramento,2570609.0,6,California,CA,81.70908,80.59685,82.66167,81.59288000000001,82.10051999999999,80.99996,82.98125999999999,81.78844000000001,82.48402,81.50518000000001,83.18916,82.25565,84.61333,83.8903,83.8066,83.22684,84.9849,84.39605999999999,85.32376,84.73055,85.32281,84.77014,85.6214,85.12109,86.23980999999999,85.7978,85.47151,85.04224,86.69438000000001,86.32564,86.51653,86.17251999999999,87.98692,87.65765,87.91543,87.5328,88.83395,88.53159000000001,88.69239,88.48976,75.79677,77.79208,77.02623,78.59983000000001,77.82682,79.10793000000001,78.28888,79.28249,78.63951999999999,79.44695,78.8151,79.9275,79.44126999999999,80.861,80.48513,81.18547,80.84814,82.42934,82.07391,81.44924,81.1454,82.60059,82.34016,83.30414,83.06976999999999,83.13167,82.94516999999999,84.42633000000001,84.25717,84.7572,84.62447,84.59749000000001,84.48442,85.80506,85.67434,85.71319,85.65807,86.75815,86.74588,320033,294541,275945,273574,275645,291317,317090,327703,332137,334073,336340,344588,346702,350130,360925,375825,400533,419904,398458,294907,288795,300636,287357,279973,277157,280917,286905,293402,299616,305743,310457,317690,323247,331577,343363,362200,386390,402858,372282,273747
37500,San Jose,2393183.0,6,California,CA,85.13752,82.81812,85.95786,83.82901,85.99535,84.17234,86.05344000000001,84.12899999999999,85.38734000000001,83.43687,85.41445999999999,83.69227,85.83983,84.24948,86.39619,84.87623,86.16672,84.43034,85.73903,84.11036999999999,86.41953000000001,84.98099,84.98357,83.369,86.17107,84.58938,86.72511,85.21092,86.59985,85.03319,87.24412,85.72814,87.98396,86.55465,88.1195,86.67229,88.8437,87.53183,89.21815,88.23378000000001,78.01101,81.10525,79.29279,80.78539,79.20232,81.6596,80.0343,81.70725,80.13105,81.73803000000001,80.36768000000001,82.06691,80.842,82.01756,80.90035,83.30996,82.11417,82.44033,81.28053,82.63877,81.60970999999999,83.34241999999999,82.35728,84.39874,83.44626,84.16409,83.20409000000001,85.06789,84.13963000000001,84.49101,83.56957,85.3623,84.50352,85.49655,84.71039,86.79494,86.13029,87.62016,87.23475,229552,216329,198836,193758,192789,192499,201495,212290,223498,229637,230095,229830,232889,240113,253004,275140,320219,397502,543261,674732,216068,231806,222449,216039,211023,206270,208398,212013,214295,214289,213154,215105,219865,230988,249527,278767,335959,425917,581364,699907
37604,Reno,453825.0,32,Nevada,NV,78.29934,78.10773,81.63001,81.42873,80.95529,80.68308,81.38183000000001,81.22538,81.16071,81.10314,82.90214,82.62682,82.73782,81.9858,83.49766,83.05071,83.29354000000001,82.96168,84.37345,84.16911,83.34647,83.38261999999999,83.23165999999999,83.30924,85.43226999999999,85.40901,83.73821,83.75929000000001,86.18608,86.16904,85.71409,85.69339000000001,87.04733,87.0524,86.8215,86.92506,87.81307,87.81824,87.04354000000001,86.95221,74.30729000000001,75.41903,75.45633000000001,74.91015,74.77561,75.90426,75.74551,77.46185,77.48763000000001,78.32956,78.20625,79.59538,79.10933,79.59116999999999,79.39878,79.80436999999999,79.64307,79.26208000000001,79.26486,81.32743,81.46191999999999,81.34116,81.49571,81.98313,82.15508,83.14731,83.28148,83.67985,83.84132,84.72066,84.83828000000001,83.82502,84.01025,86.01553,86.19422,85.89706,85.97312,87.08166999999999,87.05917,57591,52792,59766,65147,65551,65016,66733,67669,68315,68045,67725,67162,66405,66063,65793,66000,66397,63280,59843,64170,63804,62289,68441,71687,68509,68915,70255,70639,69761,69554,68503,66700,65469,65578,64281,64162,63748,60057,56708,61217
37700,Santa Rosa,603188.0,6,California,CA,82.41937,82.24121,82.04024,81.93836,83.51199,83.45358,83.55975,83.51510999999999,83.416,83.43732,83.83059,83.6487,82.60195,82.83089,84.16085,84.2035,86.44407,86.4185,84.82914,84.88600000000001,84.46159,84.47507,85.61059,85.66741,86.06987,86.05032,86.43205,86.39277,86.82762,86.77155,86.14158,86.10806,87.55256999999999,87.46822,88.88683,88.75802,88.21941,88.10259,89.0556,89.17546,77.89219,79.03239,78.98212,79.65086,79.63065,78.97399,78.99847,80.03412,79.91301999999999,80.78269,80.67088000000001,79.58163,79.76598,81.11463,81.16413,83.18542,83.21471,82.25887,82.27834,83.04333000000001,83.09331999999999,83.46439000000001,83.61827,83.1338,83.23581999999999,84.41020999999999,84.43163,83.71452,83.7877,84.84867,84.8863,85.32543000000001,85.35451,86.6929,86.67534,87.79071,87.76363,87.33346999999999,87.48253000000001,83890,72290,65467,65883,67535,70426,73003,76479,78645,79686,78523,78415,78454,79922,81911,85871,89735,91912,89779,76570,72971,71561,66896,66155,67077,66192,67652,69313,71030,70846,70732,71002,72273,74230,76219,80825,84393,86243,83314,68681
37800,San Francisco,4642561.0,6,California,CA,84.13574,82.73593000000001,84.74648,83.30870999999999,84.40661,82.88492,84.68628000000001,83.32921999999999,84.60204,82.74206,84.57264,83.0333,85.18700000000001,83.61765,85.31135,83.79829000000001,86.01279,84.68114,85.30315999999999,83.81862,85.87486,84.45959,86.05601999999999,84.78286,86.48,85.08113,86.62164,85.19135,86.81115,85.34528,87.1688,85.711,87.3175,85.91433,88.29529000000001,87.09078000000001,88.86581,87.63435,88.97825999999999,88.27759,77.26349,79.72867,78.83979000000001,79.86062,78.93287,79.97881,79.14684,80.65819,79.55511,80.96351999999999,80.07518,80.83192,79.8807,81.91555,81.04689,81.71268,80.9235,82.33595,81.52065,82.29828,81.54831999999999,82.72685,82.06445,83.50915,82.74265,83.47849000000001,82.71446999999999,84.35668000000001,83.60928,83.91135,83.16905,84.7716,84.09615,85.40417,84.80726999999999,86.58865,86.0152,87.48040999999999,87.26595,497656,442850,397309,391282,399419,412404,442009,479632,511651,525163,528708,530385,535501,548585,578844,629593,716096,844794,1052121,1248134,466452,463276,426841,418703,418112,422180,431516,449025,459695,464223,471835,478012,492217,514910,554028,612647,707549,843500,1057804,1238768
37901,Las Vegas,1568418.0,32,Nevada,NV,79.10247,78.65379,79.93456,79.56319,80.83451,80.54904,80.80648000000001,80.31916,81.89209,81.25973,81.76528,81.15545,82.34132,81.8564,82.31742,81.85255,82.00216,81.51846,82.36421999999999,81.75957,83.34640999999999,82.80473,83.18525,82.75896,83.51648,83.08384000000001,84.1963,83.7931,84.54165,84.07005,84.65049,84.1283,85.42215999999999,84.95891999999999,86.0177,85.64801,87.28484,86.96546,86.85467,86.75771,73.59534000000001,74.65899,74.54893,75.47554000000001,75.37501999999999,75.93325,75.66691999999999,76.71168,76.42165,77.09651,76.79111999999999,77.95596,77.75652,78.7584,78.58003000000001,79.11572,78.92073,80.24146,79.99374,80.62061,80.42045,80.11049,79.98382,80.49506,80.40984,80.87267,80.81232,80.82066,80.75392,81.68191,81.58908000000001,82.5298,82.43871999999999,82.3251,82.32803,83.04066999999999,83.03563,84.36402,84.51961999999999,218143,208368,217998,240363,269569,284966,265684,242072,230006,228197,226092,220010,208823,202153,197715,193411,191079,185179,168980,160906,235661,235489,248827,268106,277136,268046,249796,235985,234669,234676,229831,219313,206541,200184,193342,189299,185138,178505,163461,163163
38000,San Diego,2813833.0,6,California,CA,84.13079,82.87125,84.82597,83.64582,83.56065,82.2342,85.15656,83.99129,85.00134,83.92211,84.94901,83.82433,85.04305,83.84407,85.81064,84.69519,85.69669,84.61648000000001,85.9762,84.83686999999999,86.44073,85.37995,86.54529000000001,85.57396999999999,86.83057,85.9204,86.95535,86.07258,87.7384,86.87977,87.63995,86.75009,87.42466999999999,86.56849,88.08372,87.36646999999999,87.97629,87.40839,89.34636,88.96388,77.01227,79.47149,78.57666,79.80928,78.84443,80.49833000000001,79.69617,80.70724,79.93793000000001,80.30411,79.53168000000001,80.97129,80.19065,81.19032,80.49450999999999,81.61755,80.92009,81.15257,80.42665,82.36847,81.67741,82.59698,82.00456,82.99396,82.48637,84.59052,84.1291,83.97704,83.52423,85.37963,84.95739,84.95885,84.57634,85.6451,85.34285,86.80949,86.63056,87.14188,87.0275,331746,317911,308339,303224,292494,292578,301961,306719,307511,304215,301909,302735,306008,313027,324546,341687,370137,412217,455222,441087,318612,335803,343901,332501,315047,303338,300392,299314,296991,294047,290741,294181,298278,306574,319851,342307,372927,413696,449892,430087
38100,Yuma,302387.0,6,California,CA,86.58502,84.40918,85.77393000000001,83.73376,84.76914000000001,82.86191,83.27668,81.29585,82.33402,80.48309,82.72232,81.42374000000001,81.85999,80.37038000000001,85.99419,84.47655,83.12624,81.93459,85.63078,84.5293,83.58788,82.61391,84.54233,83.60901,86.24298,85.38328,86.89085,86.09716,85.25493,84.33285,84.76406999999999,83.86884,85.84968,85.0022,88.68332,88.2663,84.8614,84.23954,89.85421,89.62156999999999,76.48546999999999,80.89917,78.69904,79.39046,77.53983000000001,79.9096,78.01971999999999,81.4016,79.63628,78.84993,77.5482,81.44456,79.95484,80.9383,79.4826,78.43789,77.27112,78.27566999999999,77.42471,81.35778,80.37437,80.15101999999999,79.30781999999999,81.00744,80.24226,81.01901,80.35765,82.01044,81.2356,83.32435,82.41079,83.75636,83.03439,82.99145,82.56376999999999,86.22147,85.58266,80.22187,80.18099000000001,75616,89867,75391,61905,52542,46801,41309,36111,31872,28482,25956,24873,23097,22165,21444,20653,19815,18275,14111,10271,78632,107901,88709,72079,59242,49435,41539,36258,31913,28690,26484,25013,23097,22466,21895,20979,19463,17416,12932,9263
38200,Santa Barbara,646028.0,6,California,CA,83.15418000000001,82.20025,84.14771999999999,83.26735,84.06911,83.26092,85.32136,84.85325999999999,84.91824,84.22295,84.84456999999999,84.32209,84.95104,84.26813,85.80238,85.22183000000001,86.89451,86.34235,85.00272,84.55335,87.26318,86.92011,87.1318,86.73482,85.69376,85.42703,86.90298,86.68519,87.38289,87.1963,87.30611,87.14069,88.54644,88.43138,88.06116999999999,88.03819,88.72679000000001,88.67726,90.35668000000001,90.41518,76.86026,80.24840999999999,79.40755,80.52831,79.7077,81.92931,81.53733000000001,80.46643,79.85008,81.65144000000001,81.06376,82.03912,81.43207,82.68567,82.07321,82.69067,82.19175,83.27637,82.85454,84.53353,84.21225,84.24656,83.85777,83.45006,83.31308,84.4203,84.32484000000001,85.33465,85.22542,86.36752,86.25138000000001,85.71276999999999,85.65228,87.29621999999999,87.32243000000001,86.33497,86.36108,87.51337,87.67323,71301,65733,63639,62872,63832,65674,68450,70885,71094,70895,71260,71076,72134,73703,75390,77687,83274,88340,89758,93184,67691,70013,67978,66494,64941,65133,66127,66389,67022,67122,66961,66969,68664,70539,72604,75196,79173,82929,82593,81158
38300,Los Angeles,16400000.0,6,California,CA,84.68713000000001,83.12250999999999,85.30320999999999,83.76700000000001,84.99103000000001,83.17218000000001,85.11933,83.3041,84.98872,83.12075,84.68156,82.88913000000001,84.59824,82.89657,84.82815,83.16425,85.10969,83.52235,85.09983000000001,83.54658,85.573,84.0886,85.95751,84.55319,85.77367,84.39445,86.18865,84.86237,86.24287,84.94360999999999,87.00246,85.77972,87.06139,85.84900999999999,87.24837,86.0548,88.05596,87.10656999999999,88.93534,88.31319,77.60937,80.43281999999999,79.0591,81.0404,79.45773,81.21721,79.66557,81.0536,79.49866,80.98754,79.57053,81.1368,79.80204,81.53844000000001,80.258,81.56133,80.35262,81.92669000000001,80.75376999999999,81.88425,80.7746,82.1004,81.07417,82.78851,81.81076,83.29887,82.36794,83.67226,82.81118000000001,84.16138000000001,83.35109,84.9267,84.16638,85.22663,84.52501,86.1018,85.59222,87.22655999999999,86.93169,2202162,2306634,2115141,1933303,1800799,1736608,1739244,1751080,1737646,1692723,1639882,1611034,1589215,1572598,1581839,1631785,1738110,1917384,2104304,2094528,1957826,2208877,2215893,2072788,1918123,1774202,1702790,1658379,1624420,1588573,1551914,1520211,1496659,1498496,1526605,1604829,1735037,1925250,2077425,2047019
38601,Spokane,608317.0,53,Washington,WA,80.10083,80.25909,81.2004,81.40009,81.96717,82.28243,83.30621,83.4324,82.62151999999999,82.87919000000001,82.88939,83.19603000000001,84.39204000000001,84.64913,85.38393,85.62111999999999,85.07008,85.29002,87.52853,87.6823,86.64195,86.8736,84.87935,85.19421,86.16167,86.48321999999999,87.68101999999999,87.95219,87.85028,88.09845,88.09692,88.31541,88.34724,88.5692,89.3815,89.57265,89.74153000000001,89.92061,89.85068000000001,90.05543,74.80332,76.07404,76.43675,77.33103,77.69202,78.45025,78.67515,79.20953,79.5302,81.22143,81.50523000000001,80.15675,80.5134,82.32288,82.65853,83.53856999999999,83.80986,82.3887,82.72109,85.29292,85.51241999999999,84.34814,84.62556,84.18796999999999,84.5326,84.14622,84.51307,84.98196,85.3148,85.91221999999999,86.1905,85.72161,86.00993000000001,85.01868,85.33466,88.09756999999999,88.32005,86.96695,87.27908000000001,75816,76113,79081,85531,87088,88834,88272,89378,90697,92827,93647,93820,92106,88486,84003,78848,71907,63035,54682,53191,68582,73092,77092,80991,82724,84738,88138,90749,91649,91999,91698,90623,87206,83735,78606,73373,66453,57630,51443,50379
38801,Portland,1842889.0,41,Oregon,OR,81.5025,81.55719,82.26994,82.3424,82.45264,82.43208,82.82058,82.65,83.23153,83.31577,83.75392,83.78421,84.54245999999999,84.53528,84.51436,84.45215999999999,84.94926,84.95376999999999,84.96221,84.93949,85.66396,85.6595,85.57802,85.69775,86.60538000000001,86.57786,87.1472,87.07415,86.92838,86.96216,86.52490999999999,86.64401,87.40723,87.50349,87.86394,87.96445,88.18494,88.16077,89.39990999999999,89.42704,75.53430999999999,77.45612,77.64689,77.71375,77.83646,77.99396999999999,78.02538,78.83938,79.0378,79.95063,80.06595,80.64994,80.75822,81.24508,81.3149,81.15105,81.32536,82.25888,82.38794,82.91230999999999,83.06985999999999,82.90671999999999,83.14347,83.63309,83.75341,84.28003000000001,84.35618000000001,85.02099,85.16833000000001,85.04423,85.25027,84.54423,84.78609,86.20324000000001,86.42941,86.12624,86.2619,86.3315,86.5249,198169,179367,181282,194624,204258,216255,231813,241840,247083,253271,260454,267318,271629,277300,282006,283938,284772,281788,277114,262992,190901,182007,187630,197637,205849,211452,224922,234445,243690,247791,255328,261142,265954,271514,275918,276620,278654,274576,271079,255484
38901,Eugene,936387.0,41,Oregon,OR,80.18883000000001,80.32751,81.52968,81.63608,82.27247,82.42591,83.06461,83.2394,82.6487,82.92106,83.77812,84.04539,84.85628,85.06884000000001,83.68113000000001,83.84747,83.74002,83.89732,85.24647,85.43333,86.28013,86.48136,85.4742,85.7746,87.71078,87.8904,87.3681,87.55927,86.41851,86.64401,86.75525999999999,86.94917,88.79678,88.93569000000001,88.24602,88.46988,87.51295,87.70779,88.48002,88.61166999999999,75.54077,77.37376,77.48791999999999,77.63757,77.76484,78.46284,78.67848000000001,78.86816999999999,79.10359,79.9082,80.21736999999999,81.21374,81.47989,81.07736,81.28299,82.83367,83.015,81.99847,82.25423,82.88941,83.16957,83.28786,83.59166,85.27804,85.5089,84.7614,85.01388,85.53474,85.7589,85.81647,86.01517,86.02679,86.26212,85.98491999999999,86.2498,87.19846,87.38866,87.05385,87.26815,114990,106629,106898,113460,116083,118667,122777,124783,128150,130802,134739,134219,132817,130432,125491,118738,110317,95754,80372,67401,106807,103407,105272,109960,113165,115643,120932,125072,126931,129363,130064,129623,126659,122615,117647,110389,99519,85004,71707,59864
39000,Yakima,255943.0,53,Washington,WA,80.77065,80.04765,83.01998,82.40222,83.92129,83.30874,83.29404,82.98799,81.36062,81.32046,82.94899000000001,82.82659,83.38571,83.35543,84.4315,84.35852,83.46338,83.37413000000001,84.26713000000001,84.21056999999999,87.57968000000001,87.43024,85.99378,85.7981,86.46651,86.37116999999999,85.72386,85.66320999999999,86.68864,86.65703,88.61291,88.53560999999999,87.33909,87.3144,85.91684000000001,85.96030999999999,88.07599,88.12581,84.24619,84.45808000000001,76.5811,78.81078000000001,78.13734000000001,79.22363,78.46571999999999,79.34612,78.94821,78.7725,78.65273,79.90208,79.66584,81.08125,80.83952,81.09352,80.89296999999999,81.33466,81.12085,81.98441,81.84019,83.40722,83.26518,81.36459,81.15745,83.79372,83.64346,84.59694,84.56465,85.17967,85.1096,85.45895,85.28893000000001,86.5047,86.40268,86.18999000000001,86.13345,87.75925,87.8016,85.774,85.87333000000001,32555,30539,33967,33108,31217,31294,31089,29988,29991,29601,29604,29341,28689,27217,25745,23643,21706,18221,14756,13624,30904,31975,33798,34321,34535,34030,33326,33350,31601,30720,29686,28373,26929,25574,23820,22270,19866,16236,13136,12587
39100,Kennewick,332609.0,53,Washington,WA,80.71186,80.21302,81.82471,81.50095999999999,82.59962,82.35884,82.04864,82.08624,81.06493,81.18224000000001,84.88865,85.06497,83.66404,83.69851,84.16094,84.28349,85.20191,85.2546,83.96315,84.00867,83.19565,83.37524,86.1597,86.23647,87.59257,87.60874,86.61473000000001,86.69421,87.44489,87.47426999999999,87.31071,87.33957,86.68003,86.77476999999999,85.42876,85.58679000000001,86.21015,86.39708,87.78050999999999,87.84251,75.8772,77.0252,76.71395,77.25282,76.89923,78.18902,78.17083000000001,78.42846,78.4315,78.56161,78.79500999999999,78.70613,78.84255999999999,79.02924,79.20795,83.97057,83.9476,81.52566999999999,81.52274,82.00645,82.16895,82.1432,82.31156,82.84654,82.98859,83.9315,84.04417,83.42388000000001,83.54844,83.52322,83.6571,84.85209,84.99135,85.33327,85.46993,86.5403,86.69346,85.43896,85.57179000000001,34377,33251,35687,36410,36764,36873,37506,37891,39141,40966,42399,44021,45750,47616,48741,49947,49239,46305,38785,23126,30784,31867,33985,35212,36862,37967,38951,41481,43427,43906,45996,47314,48857,50774,50811,50100,49168,43709,34766,20555
